WARNING: TIME INFORMATION IS LOCALTIME  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;R2S-UMB ID1 precipitation diff. [mm] Act;R2S-UMB ID1 precipitation absol. [mm] Act;R2S-UMB ID1 precipitation type [] Act;R2S-UMB ID1 sum of drizzle-drops [events] Act;R2S-UMB ID1 sum of rain-drops [events] Act;R2S-UMB ID1 sum of hail [events] Act;R2S-UMB ID1 drizzle flag [] Act;R2S-UMB ID1 rain flag [] Act;R2S-UMB ID1 snow flag [] Act;R2S-UMB ID1 ambient temperature [°C] Act;R2S-UMB ID1 precipitat.intensity [in/h] Act;R2S-UMB ID1 sum of hail [] Act;R2S-UMB ID1 sum of rain-drops [] Act
2017-01-03;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-03 00:01:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-03 00:02:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-03 00:03:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-03 00:04:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-03 00:05:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-03 00:06:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-03 00:07:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-03 00:08:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-03 00:09:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    1
2017-01-03 00:10:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-03 00:11:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-03 00:12:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    1
2017-01-03 00:13:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    1
2017-01-03 00:14:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    0
2017-01-03 00:15:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    1
2017-01-03 00:16:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    0
2017-01-03 00:17:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    1
2017-01-03 00:18:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    0
2017-01-03 00:19:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.4200;0.0000;    0;    0
2017-01-03 00:20:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.4200;0.0000;    0;    0
2017-01-03 00:21:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    1
2017-01-03 00:22:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    0
2017-01-03 00:23:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    1
2017-01-03 00:24:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.4200;0.0000;    0;    1
2017-01-03 00:25:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.4200;0.0000;    0;    0
2017-01-03 00:26:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.4200;0.0000;    0;    0
2017-01-03 00:27:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.4200;0.0000;    0;    0
2017-01-03 00:28:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.4200;0.0000;    0;    0
2017-01-03 00:29:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.3300;0.0000;    0;    0
2017-01-03 00:30:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.3300;0.0000;    0;    0
2017-01-03 00:31:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.4200;0.0000;    0;    0
2017-01-03 00:32:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.3300;0.0000;    0;    0
2017-01-03 00:33:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.3300;0.0000;    0;    0
2017-01-03 00:34:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.3300;0.0000;    0;    0
2017-01-03 00:35:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.3300;0.0000;    0;    0
2017-01-03 00:36:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.3300;0.0000;    0;    0
2017-01-03 00:37:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.3300;0.0000;    0;    0
2017-01-03 00:38:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.3300;0.0000;    0;    0
2017-01-03 00:39:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.4200;0.0000;    0;    0
2017-01-03 00:40:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.3300;0.0000;    0;    0
2017-01-03 00:41:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.3300;0.0000;    0;    0
2017-01-03 00:42:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.3300;0.0000;    0;    0
2017-01-03 00:43:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.3300;0.0000;    0;    0
2017-01-03 00:44:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.2500;0.0000;    0;    0
2017-01-03 00:45:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.2500;0.0000;    0;    0
2017-01-03 00:46:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.3300;0.0000;    0;    0
2017-01-03 00:47:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.2500;0.0000;    0;    0
2017-01-03 00:48:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.1600;0.0000;    0;    0
2017-01-03 00:49:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.2500;0.0000;    0;    0
2017-01-03 00:50:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.2500;0.0000;    0;    0
2017-01-03 00:51:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.2500;0.0000;    0;    0
2017-01-03 00:52:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.1600;0.0000;    0;    0
2017-01-03 00:53:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.1600;0.0000;    0;    0
2017-01-03 00:54:00;0.0000;6.9400;    0;    0;    0;    0;    0;    0;    0;20.1600;0.0000;    0;    0
