WARNING: TIME INFORMATION IS LOCALTIME  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;R2S-UMB ID1 precipitation absol. [l/m²] Act;R2S-UMB ID1 precipitation type [] Act;R2S-UMB ID1 precipitation diff. [l/m²] Act;R2S-UMB ID1 precipitation diff. [mm] Act;R2S-UMB ID1 precipitation absol. [mm] Act;R2S-UMB ID1 sum of drizzle-drops [events] Act;R2S-UMB ID1 sum of rain-drops [events] Act;R2S-UMB ID1 sum of hail [events] Act;R2S-UMB ID1 sum of particles [events] Act;R2S-UMB ID1 drizzle flag [] Act;R2S-UMB ID1 rain flag [] Act;R2S-UMB ID1 snow flag [] Act;R2S-UMB ID1 hail flag [] Act;R2S-UMB ID1 ambient temperature [°C] Act;R2S-UMB ID1 sum of snow-flakes [] Act;R2S-UMB ID1 precipitat.intensity [in/h] Act;R2S-UMB ID1 sum of hail [] Act
2017-05-19;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.2400;    0;0.0000;    0
2017-05-19 00:01:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.1500;    0;0.0000;    0
2017-05-19 00:02:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.1500;    0;0.0000;    0
2017-05-19 00:03:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.2400;    0;0.0000;    0
2017-05-19 00:04:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.2400;    0;0.0000;    0
2017-05-19 00:05:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.2400;    0;0.0000;    0
2017-05-19 00:06:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.1500;    0;0.0000;    0
2017-05-19 00:07:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.2400;    0;0.0000;    0
2017-05-19 00:08:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.2400;    0;0.0000;    0
2017-05-19 00:09:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.2400;    0;0.0000;    0
2017-05-19 00:10:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.1500;    0;0.0000;    0
2017-05-19 00:11:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.1500;    0;0.0000;    0
2017-05-19 00:12:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.1500;    0;0.0000;    0
2017-05-19 00:13:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.2400;    0;0.0000;    0
2017-05-19 00:14:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.2400;    0;0.0000;    0
2017-05-19 00:15:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.2400;    0;0.0000;    0
2017-05-19 00:16:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.2400;    0;0.0000;    0
2017-05-19 00:17:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.2400;    0;0.0000;    0
2017-05-19 00:18:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.2400;    0;0.0000;    0
2017-05-19 00:19:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.2400;    0;0.0000;    0
2017-05-19 00:20:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.2400;    0;0.0000;    0
2017-05-19 00:21:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.2400;    0;0.0000;    0
2017-05-19 00:22:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.2400;    0;0.0000;    0
2017-05-19 00:23:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.2400;    0;0.0000;    0
2017-05-19 00:24:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.2400;    0;0.0000;    0
2017-05-19 00:25:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.1500;    0;0.0000;    0
2017-05-19 00:26:00;9.1800;    0;0.0000;0.0000;9.1800;    0;    0;    0;    0;    0;    0;    0;    0;17.1500;    0;0.0000;    0
