WARNING: TIME INFORMATION IS LOCALTIME  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;R2S-UMB ID1 precipitation diff. [mm] Act;R2S-UMB ID1 precipitation absol. [mm] Act;R2S-UMB ID1 precipitation type [] Act;R2S-UMB ID1 sum of drizzle-drops [events] Act;R2S-UMB ID1 sum of rain-drops [events] Act;R2S-UMB ID1 sum of hail [events] Act;R2S-UMB ID1 drizzle flag [] Act;R2S-UMB ID1 rain flag [] Act;R2S-UMB ID1 snow flag [] Act;R2S-UMB ID1 ambient temperature [°C] Act;R2S-UMB ID1 precipitat.intensity [in/h] Act;R2S-UMB ID1 sum of hail [] Act;R2S-UMB ID1 sum of rain-drops [] Act
2016-12-03 00:00:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.6400;0.0000;    0;    0
2016-12-03 00:01:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.6400;0.0000;    0;    0
2016-12-03 00:02:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.5500;0.0000;    0;    0
2016-12-03 00:03:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.6400;0.0000;    0;    0
2016-12-03 00:04:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.7200;0.0000;    0;    0
2016-12-03 00:05:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.7200;0.0000;    0;    0
2016-12-03 00:06:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.6400;0.0000;    0;    0
2016-12-03 00:07:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.5500;0.0000;    0;    0
2016-12-03 00:08:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.6400;0.0000;    0;    0
2016-12-03 00:09:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.5500;0.0000;    0;    0
2016-12-03 00:10:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.5500;0.0000;    0;    0
2016-12-03 00:11:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.5500;0.0000;    0;    0
2016-12-03 00:12:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.5500;0.0000;    0;    0
2016-12-03 00:13:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.5500;0.0000;    0;    0
2016-12-03 00:14:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.5500;0.0000;    0;    0
2016-12-03 00:15:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.3700;0.0000;    0;    0
2016-12-03 00:16:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.4600;0.0000;    0;    0
2016-12-03 00:17:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.5500;0.0000;    0;    0
2016-12-03 00:18:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.4600;0.0000;    0;    0
2016-12-03 00:19:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.4600;0.0000;    0;    0
2016-12-03 00:20:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.2900;0.0000;    0;    0
2016-12-03 00:21:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.3700;0.0000;    0;    0
2016-12-03 00:22:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.3700;0.0000;    0;    0
2016-12-03 00:23:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.2900;0.0000;    0;    0
2016-12-03 00:24:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.2900;0.0000;    0;    0
2016-12-03 00:25:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.2900;0.0000;    0;    0
2016-12-03 00:26:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.2900;0.0000;    0;    0
2016-12-03 00:27:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.2900;0.0000;    0;    0
2016-12-03 00:28:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.2900;0.0000;    0;    0
2016-12-03 00:29:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.2900;0.0000;    0;    0
2016-12-03 00:30:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.2900;0.0000;    0;    0
2016-12-03 00:31:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.2900;0.0000;    0;    0
2016-12-03 00:32:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.2000;0.0000;    0;    0
2016-12-03 00:33:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.2000;0.0000;    0;    0
2016-12-03 00:34:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.2000;0.0000;    0;    0
2016-12-03 00:35:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.2000;0.0000;    0;    0
2016-12-03 00:36:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.2000;0.0000;    0;    0
2016-12-03 00:37:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.2000;0.0000;    0;    0
2016-12-03 00:38:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.2000;0.0000;    0;    0
2016-12-03 00:39:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.2000;0.0000;    0;    0
2016-12-03 00:40:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.2000;0.0000;    0;    0
2016-12-03 00:41:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.2900;0.0000;    0;    0
2016-12-03 00:42:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.1100;0.0000;    0;    0
2016-12-03 00:43:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.0200;0.0000;    0;    0
2016-12-03 00:44:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.0200;0.0000;    0;    0
2016-12-03 00:45:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.1100;0.0000;    0;    0
2016-12-03 00:46:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.1100;0.0000;    0;    0
2016-12-03 00:47:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.1100;0.0000;    0;    0
2016-12-03 00:48:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.1100;0.0000;    0;    0
2016-12-03 00:49:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.2000;0.0000;    0;    0
2016-12-03 00:50:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.2000;0.0000;    0;    0
2016-12-03 00:51:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.0200;0.0000;    0;    0
2016-12-03 00:52:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2016-12-03 00:53:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.0200;0.0000;    0;    0
2016-12-03 00:54:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.0200;0.0000;    0;    0
2016-12-03 00:55:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.0200;0.0000;    0;    0
2016-12-03 00:56:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2016-12-03 00:57:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.0200;0.0000;    0;    1
2016-12-03 00:58:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2016-12-03 00:59:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2016-12-03 01:00:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2016-12-03 01:01:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;21.0200;0.0000;    0;    0
2016-12-03 01:02:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2016-12-03 01:03:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2016-12-03 01:04:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2016-12-03 01:05:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2016-12-03 01:06:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2016-12-03 01:07:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2016-12-03 01:08:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2016-12-03 01:09:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2016-12-03 01:10:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2016-12-03 01:11:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2016-12-03 01:12:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2016-12-03 01:13:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2016-12-03 01:14:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2016-12-03 01:15:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2016-12-03 01:16:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2016-12-03 01:17:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2016-12-03 01:18:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2016-12-03 01:19:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2016-12-03 01:20:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2016-12-03 01:21:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2016-12-03 01:22:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2016-12-03 01:23:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2016-12-03 01:24:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2016-12-03 01:25:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2016-12-03 01:26:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2016-12-03 01:27:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    1
2016-12-03 01:28:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2016-12-03 01:29:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2016-12-03 01:30:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2016-12-03 01:31:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2016-12-03 01:32:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2016-12-03 01:33:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2016-12-03 01:34:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2016-12-03 01:35:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2016-12-03 01:36:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2016-12-03 01:37:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    1
2016-12-03 01:38:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2016-12-03 01:39:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2016-12-03 01:40:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2016-12-03 01:41:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2016-12-03 01:42:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2016-12-03 01:43:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2016-12-03 01:44:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2016-12-03 01:45:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    0
2016-12-03 01:46:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    0
2016-12-03 01:47:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.4200;0.0000;    0;    0
2016-12-03 01:48:54;0.0000;16.3600;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    0
