WARNING: TIME INFORMATION IS LOCALTIME  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;R2S-UMB ID1 precipitation diff. [mm] Act;R2S-UMB ID1 precipitation absol. [mm] Act;R2S-UMB ID1 precipitation type [] Act;R2S-UMB ID1 sum of drizzle-drops [events] Act;R2S-UMB ID1 sum of rain-drops [events] Act;R2S-UMB ID1 sum of hail [events] Act;R2S-UMB ID1 drizzle flag [] Act;R2S-UMB ID1 rain flag [] Act;R2S-UMB ID1 snow flag [] Act;R2S-UMB ID1 ambient temperature [°C] Act;R2S-UMB ID1 precipitat.intensity [in/h] Act;R2S-UMB ID1 sum of hail [] Act;R2S-UMB ID1 sum of rain-drops [] Act
2017-03-03;0.0100;14.3600;   60;   11;   15;    0;    1;    1;    0;21.0200;0.0236;    0;    4
2017-03-03 00:01:00;0.0100;14.3700;   60;    8;   19;    0;    1;    1;    0;21.0200;0.0236;    0;   17
2017-03-03 00:02:00;0.0200;14.3900;   60;    0;   17;    0;    0;    1;    0;21.0200;0.0472;    0;    4
2017-03-03 00:03:00;0.0100;14.4000;   60;    8;   17;    0;    0;    1;    0;21.0200;0.0236;    0;   14
2017-03-03 00:04:00;0.0400;14.4400;   60;   11;   28;    0;    0;    1;    0;21.0200;0.0709;    0;    0
2017-03-03 00:05:00;0.0200;14.4600;   60;   19;   24;    0;    1;    1;    0;21.0200;0.0709;    0;    5
2017-03-03 00:06:00;0.0200;14.4800;   60;   12;   22;    0;    1;    1;    0;21.0200;0.0472;    0;    7
2017-03-03 00:07:00;0.0300;14.5100;   60;    8;   26;    0;    0;    1;    0;21.0200;0.0709;    0;   11
2017-03-03 00:08:00;0.0200;14.5300;   60;    0;   12;    0;    0;    0;    0;21.0200;0.0472;    0;   14
2017-03-03 00:09:00;0.0200;14.5500;   60;    0;   13;    0;    0;    1;    0;21.0200;0.0472;    0;    3
2017-03-03 00:10:00;0.0300;14.5800;   60;    0;   30;    0;    0;    1;    0;21.0200;0.0472;    0;    4
2017-03-03 00:11:00;0.0200;14.6000;   60;   11;   24;    0;    0;    1;    0;21.0200;0.0709;    0;    7
2017-03-03 00:12:00;0.0200;14.6200;   60;    0;   19;    0;    0;    1;    0;21.0200;0.0472;    0;    7
2017-03-03 00:13:00;0.0200;14.6400;   60;   10;   19;    0;    0;    1;    0;21.0200;0.0472;    0;   11
2017-03-03 00:14:00;0.0200;14.6600;   60;   15;   23;    0;    1;    1;    0;20.9300;0.0472;    0;   14
2017-03-03 00:15:00;0.0300;14.6900;   60;    9;   30;    0;    0;    1;    0;20.9300;0.0472;    0;    0
2017-03-03 00:16:00;0.0300;14.7200;   60;    7;   25;    0;    0;    1;    0;20.9300;0.0709;    0;    1
2017-03-03 00:17:00;0.0300;14.7500;   60;   14;   23;    0;    1;    1;    0;20.9300;0.0945;    0;    4
2017-03-03 00:18:00;0.0500;14.8000;   60;    9;   33;    0;    0;    1;    0;20.9300;0.0945;    0;    3
2017-03-03 00:19:00;0.0700;14.8700;   60;   18;   41;    0;    1;    1;    0;21.0200;0.1181;    0;    8
2017-03-03 00:20:00;0.0400;14.9100;   60;   20;   30;    0;    1;    1;    0;20.9300;0.0945;    1;   17
2017-03-03 00:21:00;0.0800;14.9900;   60;   14;   39;    2;    1;    1;    0;20.9300;0.1417;    0;    2
2017-03-03 00:22:00;0.0400;15.0300;   60;   13;   37;    0;    0;    1;    0;20.9300;0.0945;    0;    7
2017-03-03 00:23:00;0.0400;15.0700;   60;   35;   37;    0;    1;    1;    0;21.0200;0.0945;    0;   12
2017-03-03 00:24:00;0.0800;15.1500;   60;   21;   47;    0;    1;    1;    0;21.0200;0.1417;    0;    1
2017-03-03 00:25:00;0.0700;15.2200;   60;   30;   49;    0;    1;    1;    0;21.0200;0.1181;    0;    4
2017-03-03 00:26:00;0.0700;15.2900;   60;   18;   49;    0;    1;    1;    0;21.0200;0.1890;    0;    9
2017-03-03 00:27:00;0.0800;15.3700;   60;   13;   41;    0;    0;    1;    0;20.8500;0.1654;    0;    3
2017-03-03 00:28:00;0.0300;15.4000;   60;   11;   31;    0;    0;    1;    0;20.8500;0.0472;    0;    0
2017-03-03 00:29:00;0.0300;15.4300;   60;    8;   29;    0;    0;    1;    0;20.9300;0.0945;    0;    3
2017-03-03 00:30:00;0.0300;15.4600;   60;   17;   34;    0;    0;    1;    0;20.9300;0.0709;    0;    5
2017-03-03 00:31:00;0.0100;15.4700;   60;    4;   25;    0;    0;    1;    0;20.8500;0.0472;    0;   17
2017-03-03 00:32:00;0.0300;15.5000;   60;   13;   22;    0;    0;    1;    0;20.8500;0.0709;    0;    4
2017-03-03 00:33:00;0.0200;15.5200;   60;    0;   23;    0;    0;    1;    0;20.8500;0.0472;    0;    4
2017-03-03 00:34:00;0.0000;15.5200;   60;    0;    8;    0;    0;    0;    0;20.8500;0.0000;    0;   16
2017-03-03 00:35:00;0.0200;15.5400;   60;    7;   23;    0;    0;    1;    0;20.8500;0.0236;    0;    1
2017-03-03 00:36:00;0.0100;15.5500;   60;    0;   19;    0;    0;    1;    0;20.9300;0.0472;    0;    1
2017-03-03 00:37:00;0.0100;15.5600;   60;    0;   12;    0;    0;    0;    0;20.9300;0.0000;    0;    3
2017-03-03 00:38:00;0.0100;15.5700;   60;    6;   21;    0;    0;    1;    0;20.8500;0.0472;    0;    2
2017-03-03 00:39:00;0.0100;15.5800;   60;    0;   24;    0;    0;    1;    0;20.8500;0.0236;    0;    9
2017-03-03 00:40:00;0.0100;15.5900;   60;    0;   21;    0;    0;    1;    0;20.8500;0.0236;    0;    7
2017-03-03 00:41:00;0.0100;15.6000;   60;    0;   18;    0;    0;    0;    0;20.8500;0.0236;    0;   11
2017-03-03 00:42:00;0.0000;15.6000;   60;    0;   14;    0;    0;    1;    0;20.8500;0.0000;    0;   28
2017-03-03 00:43:00;0.0100;15.6100;   60;    0;   19;    0;    0;    1;    0;20.8500;0.0236;    0;   21
2017-03-03 00:44:00;0.0100;15.6200;   60;   10;   17;    0;    0;    1;    0;20.8500;0.0236;    0;   10
2017-03-03 00:45:00;0.0000;15.6200;   60;    8;    9;    0;    0;    0;    0;20.9300;0.0000;    0;   26
2017-03-03 00:46:00;0.0100;15.6300;   60;    6;    7;    0;    0;    0;    0;20.9300;0.0000;    0;    1
2017-03-03 00:47:00;0.0000;15.6300;   60;    6;   24;    0;    0;    1;    0;20.9300;0.0236;    0;   27
2017-03-03 00:48:00;0.0100;15.6400;   60;    0;   21;    0;    0;    1;    0;20.7600;0.0236;    0;    7
2017-03-03 00:49:00;0.0000;15.6400;   60;   18;   17;    0;    0;    1;    0;20.8500;0.0000;    0;   40
2017-03-03 00:50:00;0.0100;15.6500;   60;   13;   10;    0;    1;    1;    0;20.8500;0.0236;    0;   15
2017-03-03 00:51:00;0.0000;15.6500;   60;    8;   12;    0;    1;    0;    0;20.7600;0.0000;    0;   34
2017-03-03 00:52:00;0.0000;15.6500;    0;    6;   10;    0;    0;    1;    0;20.7600;0.0000;    0;   52
2017-03-03 00:53:00;0.0100;15.6600;   60;    7;    6;    0;    1;    0;    0;20.8500;0.0236;    0;    8
2017-03-03 00:54:00;0.0000;15.6600;   60;    7;   14;    0;    1;    1;    0;20.8500;0.0000;    0;   23
2017-03-03 00:55:00;0.0000;15.6600;    0;    6;    9;    0;    0;    1;    0;20.8500;0.0000;    0;   37
2017-03-03 00:56:00;0.0100;15.6700;   60;    0;    6;    0;    0;    0;    0;20.7600;0.0236;    0;    3
2017-03-03 00:57:00;0.0000;15.6700;   60;    0;    6;    0;    0;    0;    0;20.8500;0.0000;    0;   10
2017-03-03 00:58:00;0.0000;15.6700;    0;    0;    9;    0;    0;    1;    0;20.9300;0.0000;    0;   18
2017-03-03 00:59:00;0.0000;15.6700;    0;    9;    0;    0;    1;    0;    0;20.8500;0.0000;    0;   31
2017-03-03 01:00:00;0.0100;15.6800;   60;    0;    8;    0;    0;    1;    0;20.9300;0.0000;    0;    1
2017-03-03 01:01:00;0.0000;15.6800;   60;    0;    1;    0;    0;    0;    0;20.9300;0.0236;    0;    5
2017-03-03 01:02:00;0.0000;15.6800;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;   11
2017-03-03 01:03:00;0.0000;15.6800;    0;    0;    6;    0;    0;    0;    0;20.8500;0.0000;    0;   17
2017-03-03 01:04:00;0.0100;15.6900;   60;    0;   18;    0;    0;    1;    0;20.9300;0.0000;    0;    1
2017-03-03 01:05:00;0.0000;15.6900;   60;    9;    4;    0;    0;    0;    0;20.9300;0.0236;    0;   11
2017-03-03 01:06:00;0.0000;15.6900;    0;    0;   12;    0;    0;    1;    0;20.7600;0.0000;    0;   25
2017-03-03 01:07:00;0.0100;15.7000;   60;   15;   19;    0;    0;    1;    0;20.7600;0.0236;    0;   14
2017-03-03 01:08:00;0.0000;15.7000;   60;   11;   13;    0;    1;    1;    0;20.7600;0.0000;    0;   37
2017-03-03 01:09:00;0.0000;15.7000;    0;   14;    0;    0;    1;    0;    0;20.8500;0.0000;    0;   55
2017-03-03 01:10:00;0.0100;15.7100;   60;   14;    9;    0;    1;    0;    0;20.7600;0.0236;    0;    7
2017-03-03 01:11:00;0.0000;15.7100;   60;   11;   12;    0;    1;    0;    0;20.7600;0.0000;    0;   30
2017-03-03 01:12:00;0.0000;15.7100;    0;   10;    7;    0;    0;    1;    0;20.8500;0.0000;    0;   48
2017-03-03 01:13:00;0.0100;15.7200;   60;    8;   16;    0;    0;    1;    0;20.8500;0.0236;    0;   22
2017-03-03 01:14:00;0.0100;15.7300;   60;   11;   22;    0;    0;    1;    0;20.8500;0.0236;    0;    9
2017-03-03 01:15:00;0.0000;15.7300;   60;   11;    8;    0;    0;    1;    0;20.9300;0.0000;    0;   30
2017-03-03 01:16:00;0.0000;15.7300;    0;    9;    8;    0;    0;    1;    0;20.9300;0.0000;    0;   45
2017-03-03 01:17:00;0.0000;15.7300;    0;   10;    1;    0;    0;    0;    0;20.8500;0.0000;    0;   61
2017-03-03 01:18:00;0.0100;15.7400;   60;   18;    8;    0;    1;    0;    0;20.8500;0.0236;    0;   16
2017-03-03 01:19:00;0.0000;15.7400;   60;   10;   13;    0;    0;    0;    0;20.8500;0.0000;    0;   37
2017-03-03 01:20:00;0.0100;15.7500;   60;    9;   19;    0;    1;    1;    0;20.7600;0.0000;    0;    8
2017-03-03 01:21:00;0.0000;15.7500;   60;   13;   10;    0;    1;    1;    0;20.7600;0.0236;    0;   30
2017-03-03 01:22:00;0.0100;15.7600;   60;   11;   23;    0;    1;    1;    0;20.7600;0.0236;    0;   16
2017-03-03 01:23:00;0.0100;15.7700;   60;   12;   14;    0;    1;    1;    0;20.8500;0.0236;    0;   10
2017-03-03 01:24:00;0.0200;15.7900;   60;   11;   23;    0;    0;    1;    0;20.8500;0.0236;    0;    0
2017-03-03 01:25:00;0.0100;15.8000;   60;   13;   14;    0;    1;    1;    0;20.8500;0.0472;    0;   13
2017-03-03 01:26:00;0.0200;15.8200;   60;   10;   26;    0;    0;    1;    0;20.8500;0.0472;    0;   16
2017-03-03 01:27:00;0.0300;15.8500;   60;   16;   34;    0;    1;    1;    0;20.9300;0.0709;    0;   17
2017-03-03 01:28:00;0.0400;15.8900;   60;   17;   30;    0;    0;    1;    0;20.9300;0.0709;    0;    2
2017-03-03 01:29:00;0.0100;15.9000;   60;    8;   17;    0;    1;    1;    0;20.8500;0.0472;    0;    7
2017-03-03 01:30:00;0.0200;15.9200;   60;    9;   23;    0;    0;    1;    0;20.7600;0.0472;    0;    1
2017-03-03 01:31:00;0.0100;15.9300;   60;    0;   17;    0;    0;    1;    0;20.7600;0.0236;    0;    5
2017-03-03 01:32:00;0.0100;15.9400;   60;    9;   17;    0;    0;    1;    0;20.7600;0.0236;    0;   14
2017-03-03 01:33:00;0.0100;15.9500;   60;    0;   21;    0;    0;    1;    0;20.7600;0.0236;    0;   15
2017-03-03 01:34:00;0.0100;15.9600;   60;   12;    8;    0;    0;    1;    0;20.7600;0.0236;    0;    8
2017-03-03 01:35:00;0.0100;15.9700;   60;   10;    7;    0;    1;    0;    0;20.7600;0.0236;    0;    4
2017-03-03 01:36:00;0.0000;15.9700;   60;    7;   16;    0;    0;    0;    0;20.7600;0.0000;    0;   21
2017-03-03 01:37:00;0.0100;15.9800;   60;    0;   18;    0;    0;    1;    0;20.7600;0.0236;    0;   20
2017-03-03 01:38:00;0.0100;15.9900;   60;    8;   16;    0;    0;    1;    0;20.7600;0.0236;    0;   22
2017-03-03 01:39:00;0.0200;16.0100;   60;    8;   25;    0;    0;    1;    0;20.7600;0.0472;    0;    4
2017-03-03 01:40:00;0.0000;16.0100;   60;   15;    6;    0;    1;    0;    0;20.7600;0.0000;    0;   27
2017-03-03 01:41:00;0.0300;16.0400;   60;   12;   28;    0;    1;    1;    0;20.7600;0.0472;    0;    2
2017-03-03 01:42:00;0.0100;16.0500;   60;   13;   24;    0;    1;    1;    0;20.7600;0.0472;    0;    9
2017-03-03 01:43:00;0.0200;16.0700;   60;    7;   26;    0;    0;    1;    0;20.7600;0.0236;    0;    2
2017-03-03 01:44:00;0.0200;16.0900;   60;   11;   23;    0;    0;    1;    0;20.7600;0.0709;    0;    8
2017-03-03 01:45:00;0.0100;16.1000;   60;    8;   20;    0;    1;    1;    0;20.7600;0.0236;    0;   11
2017-03-03 01:46:00;0.0200;16.1200;   60;   14;   30;    0;    1;    1;    0;20.7600;0.0236;    0;    4
2017-03-03 01:47:00;0.0000;16.1200;   60;    2;   21;    0;    0;    1;    0;20.7600;0.0236;    0;   31
2017-03-03 01:48:00;0.0100;16.1300;   60;   13;   22;    0;    0;    1;    0;20.7600;0.0236;    0;   26
2017-03-03 01:49:00;0.0100;16.1400;   60;    9;   22;    0;    0;    1;    0;20.7600;0.0236;    0;   18
2017-03-03 01:50:00;0.0000;16.1400;   60;   14;   16;    0;    1;    1;    0;20.7600;0.0000;    0;   42
2017-03-03 01:51:00;0.0100;16.1500;   60;    7;   14;    0;    0;    1;    0;20.7600;0.0236;    0;   18
2017-03-03 01:52:00;0.0100;16.1600;   60;    6;   17;    0;    0;    1;    0;20.7600;0.0236;    0;    3
2017-03-03 01:53:00;0.0000;16.1600;   60;   14;   19;    0;    1;    1;    0;20.7600;0.0000;    0;   31
2017-03-03 01:54:00;0.0100;16.1700;   60;   14;   14;    0;    1;    1;    0;20.7600;0.0236;    0;   17
2017-03-03 01:55:00;0.0100;16.1800;   60;   21;   24;    0;    1;    1;    0;20.7600;0.0236;    0;   24
2017-03-03 01:56:00;0.0100;16.1900;   60;    9;   21;    0;    0;    1;    0;20.7600;0.0236;    0;   18
2017-03-03 01:57:00;0.0100;16.2000;   60;   18;   19;    0;    1;    1;    0;20.7600;0.0236;    0;    7
2017-03-03 01:58:00;0.0000;16.2000;   60;   16;   12;    0;    1;    1;    0;20.7600;0.0000;    0;   33
2017-03-03 01:59:00;0.0100;16.2100;   60;   15;   15;    0;    1;    1;    0;20.7600;0.0236;    0;    8
2017-03-03 02:00:00;0.0200;16.2300;   60;   20;   22;    0;    1;    1;    0;20.7600;0.0236;    0;    1
2017-03-03 02:01:00;0.0100;16.2400;   60;    8;   27;    0;    0;    1;    0;20.7600;0.0472;    0;    6
2017-03-03 02:02:00;0.0100;16.2500;   60;   16;   25;    0;    0;    1;    0;20.7600;0.0236;    0;   31
2017-03-03 02:03:00;0.0300;16.2800;   60;   15;   33;    0;    1;    1;    0;20.7600;0.0472;    0;    1
2017-03-03 02:04:00;0.0100;16.2900;   60;    8;   21;    0;    0;    1;    0;20.7600;0.0472;    0;    4
2017-03-03 02:05:00;0.0100;16.3000;   60;   11;   30;    0;    0;    1;    0;20.7600;0.0236;    0;   19
2017-03-03 02:06:00;0.0200;16.3200;   60;    6;   21;    0;    0;    0;    0;20.7600;0.0236;    0;    9
2017-03-03 02:07:00;0.0100;16.3300;   60;   10;   22;    0;    0;    1;    0;20.7600;0.0472;    0;   15
2017-03-03 02:08:00;0.0100;16.3400;   60;    2;   21;    0;    0;    1;    0;20.7600;0.0236;    0;   25
2017-03-03 02:09:00;0.0200;16.3600;   60;   19;   22;    0;    1;    1;    0;20.7600;0.0236;    0;    5
2017-03-03 02:10:00;0.0100;16.3700;   60;   14;   27;    0;    1;    1;    0;20.6800;0.0472;    0;   17
2017-03-03 02:11:00;0.0200;16.3900;   60;   14;   28;    0;    1;    1;    0;20.6800;0.0236;    0;    0
2017-03-03 02:12:00;0.0100;16.4000;   60;   16;   28;    0;    1;    1;    0;20.6800;0.0472;    0;   11
2017-03-03 02:13:00;0.0200;16.4200;   60;    0;   28;    0;    0;    1;    0;20.6800;0.0472;    0;   10
2017-03-03 02:14:00;0.0200;16.4400;   60;   11;   23;    0;    0;    1;    0;20.5900;0.0472;    0;    9
2017-03-03 02:15:00;0.0200;16.4600;   60;    5;   30;    0;    0;    1;    0;20.6800;0.0236;    0;    2
2017-03-03 02:16:00;0.0100;16.4700;   60;   16;   22;    0;    0;    1;    0;20.6800;0.0472;    0;   13
2017-03-03 02:17:00;0.0100;16.4800;   60;    6;   23;    0;    0;    1;    0;20.6800;0.0236;    0;   13
2017-03-03 02:18:00;0.0100;16.4900;   60;   10;   14;    0;    1;    0;    0;20.5900;0.0000;    0;    3
2017-03-03 02:19:00;0.0100;16.5000;   60;   13;   25;    0;    1;    1;    0;20.6800;0.0236;    0;    8
2017-03-03 02:20:00;0.0100;16.5100;   60;   13;   29;    0;    0;    1;    0;20.6800;0.0472;    0;   23
2017-03-03 02:21:00;0.0100;16.5200;   60;    7;   21;    0;    0;    1;    0;20.5900;0.0236;    0;   22
2017-03-03 02:22:00;0.0100;16.5300;   60;    9;   18;    0;    0;    1;    0;20.6800;0.0236;    0;   23
2017-03-03 02:23:00;0.0100;16.5400;   60;   13;   24;    0;    1;    1;    0;20.6800;0.0236;    0;   26
2017-03-03 02:24:00;0.0200;16.5600;   60;   12;   30;    0;    1;    1;    0;20.6800;0.0472;    0;    9
2017-03-03 02:25:00;0.0100;16.5700;   60;    7;   23;    0;    0;    1;    0;20.6800;0.0000;    0;    8
2017-03-03 02:26:00;0.0100;16.5800;   60;    2;   21;    0;    0;    1;    0;20.6800;0.0472;    0;   10
2017-03-03 02:27:00;0.0100;16.5900;   60;   16;   27;    0;    0;    1;    0;20.6800;0.0236;    0;   15
2017-03-03 02:28:00;0.0100;16.6000;   60;    6;   26;    0;    0;    1;    0;20.5900;0.0236;    0;   21
2017-03-03 02:29:00;0.0200;16.6200;   60;    9;   21;    0;    0;    1;    0;20.6800;0.0236;    0;    0
2017-03-03 02:30:00;0.0100;16.6300;   60;   17;   18;    0;    1;    1;    0;20.5900;0.0236;    0;    0
2017-03-03 02:31:00;0.0100;16.6400;   60;   14;   17;    0;    1;    0;    0;20.6800;0.0236;    0;    6
2017-03-03 02:32:00;0.0100;16.6500;   60;    9;   29;    0;    1;    1;    0;20.6800;0.0472;    0;   16
2017-03-03 02:33:00;0.0100;16.6600;   60;    7;   26;    0;    0;    1;    0;20.6800;0.0236;    0;   29
2017-03-03 02:34:00;0.0100;16.6700;   60;   11;   13;    0;    1;    1;    0;20.6800;0.0236;    0;   11
2017-03-03 02:35:00;0.0000;16.6700;   60;    0;    8;    0;    0;    1;    0;20.6800;0.0000;    0;   23
2017-03-03 02:36:00;0.0100;16.6800;   60;    8;    6;    0;    0;    0;    0;20.6800;0.0000;    0;    2
2017-03-03 02:37:00;0.0000;16.6800;   60;   10;    8;    0;    1;    1;    0;20.6800;0.0236;    0;   16
2017-03-03 02:38:00;0.0000;16.6800;    0;    9;    9;    0;    1;    1;    0;20.6800;0.0000;    0;   33
2017-03-03 02:39:00;0.0100;16.6900;   60;    6;    9;    0;    0;    1;    0;20.6800;0.0236;    0;    2
2017-03-03 02:40:00;0.0000;16.6900;   60;    0;    5;    0;    0;    0;    0;20.6800;0.0000;    0;   15
2017-03-03 02:41:00;0.0000;16.6900;    0;   19;   18;    0;    1;    1;    0;20.6800;0.0000;    0;   45
2017-03-03 02:42:00;0.0200;16.7100;   60;   16;   24;    0;    1;    1;    0;20.5900;0.0472;    0;    4
2017-03-03 02:43:00;0.0000;16.7100;   60;   16;   24;    0;    1;    1;    0;20.5900;0.0000;    0;   42
2017-03-03 02:44:00;0.0200;16.7300;   60;    8;   29;    0;    0;    1;    0;20.6800;0.0236;    0;    3
2017-03-03 02:45:00;0.0100;16.7400;   60;   15;   29;    0;    1;    1;    0;20.5900;0.0472;    0;    9
2017-03-03 02:46:00;0.0100;16.7500;   60;    6;   29;    0;    0;    1;    0;20.5900;0.0236;    0;   11
2017-03-03 02:47:00;0.0100;16.7600;   60;   12;   21;    0;    0;    1;    0;20.5900;0.0236;    0;    7
2017-03-03 02:48:00;0.0000;16.7600;   60;    9;   21;    0;    0;    1;    0;20.5900;0.0000;    0;   42
2017-03-03 02:49:00;0.0100;16.7700;   60;   22;   22;    0;    1;    1;    0;20.5900;0.0236;    0;   30
2017-03-03 02:50:00;0.0200;16.7900;   60;   11;   23;    0;    1;    1;    0;20.5900;0.0236;    0;    2
2017-03-03 02:51:00;0.0000;16.7900;   60;   15;   17;    0;    1;    1;    0;20.5900;0.0236;    0;   34
2017-03-03 02:52:00;0.0100;16.8000;   60;   21;   22;    0;    1;    1;    0;20.6800;0.0236;    0;   40
2017-03-03 02:53:00;0.0100;16.8100;   60;   18;   21;    0;    1;    1;    0;20.6800;0.0236;    0;   16
2017-03-03 02:54:00;0.0100;16.8200;   60;   22;   29;    0;    1;    1;    0;20.5900;0.0236;    0;   31
2017-03-03 02:55:00;0.0100;16.8300;   60;    6;   16;    0;    0;    1;    0;20.5900;0.0236;    0;   21
2017-03-03 02:56:00;0.0000;16.8300;   60;   17;   10;    0;    0;    1;    0;20.5900;0.0000;    0;   46
2017-03-03 02:57:00;0.0100;16.8400;   60;   20;   22;    0;    1;    1;    0;20.5900;0.0236;    0;   29
2017-03-03 02:58:00;0.0100;16.8500;   60;   11;   22;    0;    0;    1;    0;20.5900;0.0236;    0;   23
2017-03-03 02:59:00;0.0100;16.8600;   60;    9;   19;    0;    1;    1;    0;20.5900;0.0236;    0;    7
2017-03-03 03:00:00;0.0000;16.8600;   60;    0;   10;    0;    0;    1;    0;20.5900;0.0000;    0;   20
2017-03-03 03:01:00;0.0100;16.8700;   60;    8;    9;    0;    0;    0;    0;20.5100;0.0000;    0;    0
2017-03-03 03:02:00;0.0000;16.8700;   60;    0;    9;    0;    0;    1;    0;20.4200;0.0236;    0;   12
2017-03-03 03:03:00;0.0000;16.8700;    0;    8;    3;    0;    1;    0;    0;20.4200;0.0000;    0;   21
2017-03-03 03:04:00;0.0100;16.8800;   60;   15;   14;    0;    1;    1;    0;20.5100;0.0236;    0;    8
2017-03-03 03:05:00;0.0000;16.8800;   60;   13;   16;    0;    1;    0;    0;20.5100;0.0000;    0;   36
2017-03-03 03:06:00;0.0100;16.8900;   60;    8;   16;    0;    1;    1;    0;20.5100;0.0236;    0;   15
2017-03-03 03:07:00;0.0000;16.8900;   60;    6;   10;    0;    0;    1;    0;20.5100;0.0000;    0;   29
2017-03-03 03:08:00;0.0000;16.8900;    0;    0;    0;    0;    0;    0;    0;20.4200;0.0000;    0;   34
2017-03-03 03:09:00;0.0100;16.9000;   60;    7;    9;    0;    0;    1;    0;20.5100;0.0236;    0;    3
