WARNING: TIME INFORMATION IS LOCALTIME  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;R2S-UMB ID1 precipitation absol. [l/m²] Act;R2S-UMB ID1 precipitation type [] Act;R2S-UMB ID1 precipitation diff. [l/m²] Act;R2S-UMB ID1 precipitation diff. [mm] Act;R2S-UMB ID1 precipitation absol. [mm] Act;R2S-UMB ID1 sum of drizzle-drops [events] Act;R2S-UMB ID1 sum of rain-drops [events] Act;R2S-UMB ID1 sum of hail [events] Act;R2S-UMB ID1 sum of particles [events] Act;R2S-UMB ID1 drizzle flag [] Act;R2S-UMB ID1 rain flag [] Act;R2S-UMB ID1 snow flag [] Act;R2S-UMB ID1 hail flag [] Act;R2S-UMB ID1 ambient temperature [°C] Act;R2S-UMB ID1 sum of snow-flakes [] Act;R2S-UMB ID1 precipitat.intensity [in/h] Act;R2S-UMB ID1 sum of hail [] Act
2017-04-24 00:00:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.2200;    0;0.0000;    0
2017-04-24 00:01:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.2200;    0;0.0000;    0
2017-04-24 00:02:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.2200;    0;0.0000;    0
2017-04-24 00:03:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.1400;    0;0.0000;    0
2017-04-24 00:04:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.0600;    0;0.0000;    0
2017-04-24 00:05:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.0600;    0;0.0000;    0
2017-04-24 00:06:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;17.9700;    0;0.0000;    0
2017-04-24 00:07:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;17.9700;    0;0.0000;    0
2017-04-24 00:08:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.0600;    0;0.0000;    0
2017-04-24 00:09:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.0600;    0;0.0000;    0
2017-04-24 00:10:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;17.9700;    0;0.0000;    0
2017-04-24 00:11:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;17.9700;    0;0.0000;    0
2017-04-24 00:12:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.0600;    0;0.0000;    0
2017-04-24 00:13:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.0600;    0;0.0000;    0
2017-04-24 00:14:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;17.9700;    0;0.0000;    0
2017-04-24 00:15:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;17.9700;    0;0.0000;    0
2017-04-24 00:16:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;17.9700;    0;0.0000;    0
2017-04-24 00:17:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.0600;    0;0.0000;    0
2017-04-24 00:18:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.0600;    0;0.0000;    0
2017-04-24 00:19:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.0600;    0;0.0000;    0
2017-04-24 00:20:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.0600;    0;0.0000;    0
2017-04-24 00:21:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;17.9700;    0;0.0000;    0
2017-04-24 00:22:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;17.9700;    0;0.0000;    0
2017-04-24 00:23:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.0600;    0;0.0000;    0
2017-04-24 00:24:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.0600;    0;0.0000;    0
2017-04-24 00:25:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.0600;    0;0.0000;    0
2017-04-24 00:26:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.0600;    0;0.0000;    0
2017-04-24 00:27:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.0600;    0;0.0000;    0
2017-04-24 00:28:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.0600;    0;0.0000;    0
2017-04-24 00:29:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.0600;    0;0.0000;    0
2017-04-24 00:30:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;17.9700;    0;0.0000;    0
2017-04-24 00:31:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.0600;    0;0.0000;    0
2017-04-24 00:32:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.0600;    0;0.0000;    0
2017-04-24 00:33:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.1400;    0;0.0000;    0
2017-04-24 00:34:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.0600;    0;0.0000;    0
2017-04-24 00:35:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.2200;    0;0.0000;    0
2017-04-24 00:36:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.2200;    0;0.0000;    0
2017-04-24 00:37:16;1.3500;    0;0.0000;0.0000;1.3500;    0;    0;    0;    0;    0;    0;    0;    0;18.2200;    0;0.0000;    0
