WARNING: TIME INFORMATION IS LOCALTIME  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;R2S-UMB ID1 precipitation absol. [l/m²] Act;R2S-UMB ID1 precipitation type [] Act;R2S-UMB ID1 precipitation diff. [l/m²] Act;R2S-UMB ID1 precipitation diff. [mm] Act;R2S-UMB ID1 precipitation absol. [mm] Act;R2S-UMB ID1 sum of drizzle-drops [events] Act;R2S-UMB ID1 sum of rain-drops [events] Act;R2S-UMB ID1 sum of hail [events] Act;R2S-UMB ID1 sum of particles [events] Act;R2S-UMB ID1 drizzle flag [] Act;R2S-UMB ID1 rain flag [] Act;R2S-UMB ID1 snow flag [] Act;R2S-UMB ID1 hail flag [] Act;R2S-UMB ID1 ambient temperature [°C] Act;R2S-UMB ID1 sum of snow-flakes [] Act;R2S-UMB ID1 precipitat.intensity [in/h] Act;R2S-UMB ID1 sum of hail [] Act
2017-06-14 00:00:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.7500;    0;0.0000;    0
2017-06-14 00:01:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.7500;    0;0.0000;    0
2017-06-14 00:02:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.7500;    0;0.0000;    0
2017-06-14 00:03:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.6700;    0;0.0000;    0
2017-06-14 00:04:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.6700;    0;0.0000;    0
2017-06-14 00:05:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.6700;    0;0.0000;    0
2017-06-14 00:06:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.6700;    0;0.0000;    0
2017-06-14 00:07:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.6700;    0;0.0000;    0
2017-06-14 00:08:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.6700;    0;0.0000;    0
2017-06-14 00:09:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.6700;    0;0.0000;    0
2017-06-14 00:10:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.6700;    0;0.0000;    0
2017-06-14 00:11:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.6700;    0;0.0000;    0
2017-06-14 00:12:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.6700;    0;0.0000;    0
2017-06-14 00:13:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:14:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:15:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:16:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:17:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:18:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:19:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:20:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:21:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:22:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:23:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 00:24:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:25:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 00:26:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 00:27:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 00:28:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 00:29:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 00:30:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 00:31:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 00:32:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 00:33:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 00:34:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:35:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:36:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:37:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:38:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:39:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:40:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:41:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:42:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:43:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:44:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:45:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:46:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:47:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:48:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:49:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 00:50:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 00:51:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 00:52:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 00:53:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 00:54:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 00:55:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 00:56:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 00:57:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 00:58:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 00:59:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 01:00:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 01:01:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 01:02:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 01:03:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 01:04:10;66.6200;    0;0.0000;0.0000;66.6200;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 01:05:10;66.6500;   60;0.0300;0.0300;66.6500;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 01:06:10;66.6500;   60;0.0000;0.0000;66.6500;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0709;    0
2017-06-14 01:07:10;66.6600;   60;0.0100;0.0100;66.6600;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 01:08:10;66.6700;   60;0.0100;0.0100;66.6700;    0;    6;    0;    6;    0;    0;    0;    0;16.5900;    0;0.0236;    0
2017-06-14 01:09:10;66.6900;   60;0.0200;0.0200;66.6900;    0;    7;    0;    7;    0;    0;    0;    0;16.5900;    0;0.0472;    0
2017-06-14 01:10:10;66.7000;   60;0.0100;0.0100;66.7000;    0;    5;    0;    5;    0;    1;    0;    0;16.6700;    0;0.0236;    0
2017-06-14 01:11:10;66.7200;   60;0.0200;0.0200;66.7200;    0;    7;    0;    7;    0;    0;    0;    0;16.5900;    0;0.0472;    0
2017-06-14 01:12:10;66.7300;   60;0.0100;0.0100;66.7300;    0;    6;    0;    6;    0;    0;    0;    0;16.5900;    0;0.0472;    0
2017-06-14 01:13:10;66.7400;   60;0.0100;0.0100;66.7400;    0;    0;    0;    0;    0;    0;    0;    0;16.6700;    0;0.0000;    0
2017-06-14 01:14:10;66.7400;   60;0.0000;0.0000;66.7400;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0236;    0
2017-06-14 01:15:10;66.7400;    0;0.0000;0.0000;66.7400;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 01:16:10;66.7400;    0;0.0000;0.0000;66.7400;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 01:17:10;66.7400;    0;0.0000;0.0000;66.7400;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 01:18:10;66.7500;   60;0.0100;0.0100;66.7500;    0;    0;    0;    0;    0;    0;    0;    0;16.5900;    0;0.0000;    0
2017-06-14 01:19:10;66.7500;   60;0.0000;0.0000;66.7500;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0236;    0
2017-06-14 01:20:10;66.7500;    0;0.0000;0.0000;66.7500;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 01:21:10;66.7500;    0;0.0000;0.0000;66.7500;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 01:22:10;66.7500;    0;0.0000;0.0000;66.7500;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 01:23:10;66.7500;    0;0.0000;0.0000;66.7500;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 01:24:10;66.7500;    0;0.0000;0.0000;66.7500;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 01:25:10;66.7500;    0;0.0000;0.0000;66.7500;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 01:26:10;66.7500;    0;0.0000;0.0000;66.7500;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 01:27:10;66.7500;    0;0.0000;0.0000;66.7500;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 01:28:10;66.7500;    0;0.0000;0.0000;66.7500;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 01:29:10;66.7500;    0;0.0000;0.0000;66.7500;    0;    0;    0;    0;    0;    0;    0;    0;16.4200;    0;0.0000;    0
2017-06-14 01:30:10;66.7500;    0;0.0000;0.0000;66.7500;    0;    0;    0;    0;    0;    0;    0;    0;16.4200;    0;0.0000;    0
2017-06-14 01:31:10;66.7600;   60;0.0100;0.0100;66.7600;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0236;    0
2017-06-14 01:32:10;66.7800;   60;0.0200;0.0200;66.7800;    0;    7;    0;    7;    0;    0;    0;    0;16.4200;    0;0.0236;    0
2017-06-14 01:33:10;66.7800;   60;0.0000;0.0000;66.7800;    0;    2;    0;    2;    0;    0;    0;    0;16.4200;    0;0.0236;    0
2017-06-14 01:34:10;66.7800;    0;0.0000;0.0000;66.7800;    0;    0;    0;    0;    0;    0;    0;    0;16.4200;    0;0.0000;    0
2017-06-14 01:35:10;66.8000;   60;0.0200;0.0200;66.8000;    0;    0;    0;    0;    0;    0;    0;    0;16.4200;    0;0.0000;    0
2017-06-14 01:36:10;66.8000;   60;0.0000;0.0000;66.8000;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0472;    0
2017-06-14 01:37:10;66.8100;   60;0.0100;0.0100;66.8100;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 01:38:10;66.8100;   60;0.0000;0.0000;66.8100;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0236;    0
2017-06-14 01:39:10;66.8100;    0;0.0000;0.0000;66.8100;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 01:40:10;66.8100;    0;0.0000;0.0000;66.8100;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 01:41:10;66.8200;   60;0.0100;0.0100;66.8200;    0;    0;    0;    0;    0;    0;    0;    0;16.4200;    0;0.0000;    0
2017-06-14 01:42:10;66.8200;   60;0.0000;0.0000;66.8200;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0236;    0
2017-06-14 01:43:10;66.8200;    0;0.0000;0.0000;66.8200;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 01:44:10;66.8200;    0;0.0000;0.0000;66.8200;    0;    0;    0;    0;    0;    0;    0;    0;16.5100;    0;0.0000;    0
2017-06-14 01:45:10;66.8200;    0;0.0000;0.0000;66.8200;    0;    0;    0;    0;    0;    0;    0;    0;16.4200;    0;0.0000;    0
2017-06-14 01:46:10;66.8200;    0;0.0000;0.0000;66.8200;    0;    0;    0;    0;    0;    0;    0;    0;16.4200;    0;0.0000;    0
2017-06-14 01:47:10;66.8200;    0;0.0000;0.0000;66.8200;    0;    0;    0;    0;    0;    0;    0;    0;16.4200;    0;0.0000;    0
2017-06-14 01:48:10;66.8200;    0;0.0000;0.0000;66.8200;    0;    0;    0;    0;    0;    0;    0;    0;16.4200;    0;0.0000;    0
