WARNING: TIME INFORMATION IS LOCALTIME  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;R2S-UMB ID1 precipitation absol. [l/m²] Act;R2S-UMB ID1 precipitation type [] Act;R2S-UMB ID1 precipitation diff. [l/m²] Act;R2S-UMB ID1 precipitation diff. [mm] Act;R2S-UMB ID1 precipitation absol. [mm] Act;R2S-UMB ID1 sum of drizzle-drops [events] Act;R2S-UMB ID1 sum of rain-drops [events] Act;R2S-UMB ID1 sum of hail [events] Act;R2S-UMB ID1 sum of particles [events] Act;R2S-UMB ID1 drizzle flag [] Act;R2S-UMB ID1 rain flag [] Act;R2S-UMB ID1 snow flag [] Act;R2S-UMB ID1 hail flag [] Act;R2S-UMB ID1 ambient temperature [°C] Act;R2S-UMB ID1 sum of snow-flakes [] Act;R2S-UMB ID1 precipitat.intensity [in/h] Act;R2S-UMB ID1 sum of hail [] Act
2017-06-09 00:35:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;18.9700;    0;0.0000;    0
2017-06-09 00:36:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.2300;    0;0.0000;    0
2017-06-09 00:37:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.1400;    0;0.0000;    0
2017-06-09 00:38:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.2300;    0;0.0000;    0
2017-06-09 00:39:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.4000;    0;0.0000;    0
2017-06-09 00:40:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.0600;    0;0.0000;    0
2017-06-09 00:41:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;18.8900;    0;0.0000;    0
2017-06-09 00:42:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;18.9700;    0;0.0000;    0
2017-06-09 00:43:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;18.9700;    0;0.0000;    0
2017-06-09 00:44:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.0600;    0;0.0000;    0
2017-06-09 00:45:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.4800;    0;0.0000;    0
2017-06-09 00:46:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.3100;    0;0.0000;    0
2017-06-09 00:47:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;18.5600;    0;0.0000;    0
2017-06-09 00:48:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;18.4800;    0;0.0000;    0
2017-06-09 00:49:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;18.8900;    0;0.0000;    0
2017-06-09 00:50:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.4000;    0;0.0000;    0
2017-06-09 00:51:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.2300;    0;0.0000;    0
2017-06-09 00:52:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.3100;    0;0.0000;    0
2017-06-09 00:53:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.0600;    0;0.0000;    0
2017-06-09 00:54:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;18.5600;    0;0.0000;    0
2017-06-09 00:55:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;18.3900;    0;0.0000;    0
2017-06-09 00:56:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;18.0600;    0;0.0000;    0
2017-06-09 00:57:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;17.9700;    0;0.0000;    0
2017-06-09 00:58:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;17.8100;    0;0.0000;    0
2017-06-09 00:59:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;18.1400;    0;0.0000;    0
2017-06-09 01:00:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;18.6400;    0;0.0000;    0
2017-06-09 01:01:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.2300;    0;0.0000;    0
2017-06-09 01:02:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.4000;    0;0.0000;    0
2017-06-09 01:03:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.4000;    0;0.0000;    0
2017-06-09 01:04:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.6500;    0;0.0000;    0
2017-06-09 01:05:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;20.0700;    0;0.0000;    0
2017-06-09 01:06:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.9000;    0;0.0000;    0
2017-06-09 01:07:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.5700;    0;0.0000;    0
2017-06-09 01:08:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;18.4800;    0;0.0000;    0
2017-06-09 01:09:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;18.2200;    0;0.0000;    0
2017-06-09 01:10:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;18.5600;    0;0.0000;    0
2017-06-09 01:11:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;17.6500;    0;0.0000;    0
2017-06-09 01:12:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;17.4000;    0;0.0000;    0
2017-06-09 01:13:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;17.3200;    0;0.0000;    0
2017-06-09 01:14:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;18.2200;    0;0.0000;    0
2017-06-09 01:15:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;18.8100;    0;0.0000;    0
2017-06-09 01:16:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.0600;    0;0.0000;    0
2017-06-09 01:17:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.1400;    0;0.0000;    0
2017-06-09 01:18:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;18.9700;    0;0.0000;    0
2017-06-09 01:19:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.1400;    0;0.0000;    0
2017-06-09 01:20:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.2300;    0;0.0000;    0
2017-06-09 01:21:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;20.2500;    0;0.0000;    0
2017-06-09 01:22:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;20.1600;    0;0.0000;    0
2017-06-09 01:23:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.7400;    0;0.0000;    0
2017-06-09 01:24:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.8200;    0;0.0000;    0
2017-06-09 01:25:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.4800;    0;0.0000;    0
2017-06-09 01:26:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;19.4000;    0;0.0000;    0
2017-06-09 01:27:10;37.7500;    0;0.0000;0.0000;37.7500;    0;    0;    0;    0;    0;    0;    0;    0;18.8900;    0;0.0000;    0
